ds,y,yhat1,yhat4,yhat10
2023-12-23,107.32044712956002,118.53490447998047,105.69044494628906,111.12358093261719
2023-12-24,111.90305652505042,108.28684997558594,109.82159423828125,106.3949203491211
2023-12-25,110.50753515813192,103.11344909667969,122.69371795654297,121.5516586303711
2023-12-26,104.167658557802,105.4642333984375,116.77129364013672,112.64729309082031
2023-12-27,114.33203564671288,114.58299255371094,114.13505554199219,122.20494842529297
2023-12-28,120.10095316542588,113.4772720336914,101.6867446899414,112.77791595458984
2023-12-29,116.35681050718736,104.14433288574219,113.371337890625,117.89799499511719
2023-12-30,117.63503293137808,112.36286163330078,125.36382293701172,122.78282165527344
2023-12-31,99.56403510035362,116.65138244628906,116.73738861083984,113.47076416015625
2024-01-01,120.85168594825498,127.70469665527344,111.10303497314453,125.9868392944336
2024-01-02,120.62819736737143,111.73552703857422,118.64303588867188,120.07283782958984
2024-01-03,110.85230817267343,110.51263427734375,127.4148941040039,130.43040466308594
2024-01-04,120.66160218125782,125.38459014892578,124.85686492919922,122.98770141601562
2024-01-05,107.31447442670428,118.04132080078125,109.51307678222656,116.11803436279297
2024-01-06,118.19328129406306,125.1124038696289,106.10670471191406,124.6331558227539
2024-01-07,131.71577799665116,107.5730972290039,133.88043212890625,131.0007781982422
2024-01-08,127.57049954613382,106.9730453491211,128.74765014648438,127.7765884399414
2024-01-09,126.7897366131191,126.88921356201172,121.7454605102539,123.71979522705078
2024-01-10,147.34729712374119,132.4999237060547,116.48056030273438,128.6509246826172
2024-01-11,123.92778263557857,124.6841812133789,108.96256256103516,126.09087371826172
2024-01-12,126.3781979709072,136.1768798828125,140.4389190673828,138.40774536132812
2024-01-13,153.52369658185626,138.92076110839844,143.2121124267578,117.69596099853516
2024-01-14,151.74357395555577,129.96914672851562,132.79714965820312,126.28036499023438
2024-01-15,153.2904412766973,154.49583435058594,139.14573669433594,138.8189697265625
2024-01-16,139.42580271801907,146.82334899902344,134.35121154785156,128.84637451171875
2024-01-17,156.7836603815921,158.08834838867188,126.29431915283203,142.6436309814453
2024-01-18,144.19320876645708,157.30662536621094,149.12380981445312,122.69657897949219
2024-01-19,132.01089634931398,149.81529235839844,161.32391357421875,130.89691162109375
2024-01-20,158.17008122393963,154.49586486816406,166.18870544433594,147.87033081054688
2024-01-21,132.94948905776926,153.8348846435547,157.69480895996094,147.11402893066406
2024-01-22,148.28244336837864,166.35580444335938,132.23672485351562,139.3200225830078
2024-01-23,138.90772884418047,137.05552673339844,152.2793426513672,147.1711883544922
2024-01-24,151.33788288391435,139.42665100097656,151.81089782714844,141.095947265625
2024-01-25,132.93633449655368,147.70489501953125,153.9594268798828,148.47596740722656
2024-01-26,136.33635517247842,138.71055603027344,157.70681762695312,162.09202575683594
2024-01-27,146.27333778485183,144.34889221191406,144.41720581054688,154.089599609375
2024-01-28,153.642929273299,134.2644805908203,162.50477600097656,181.99105834960938
2024-01-29,143.3612735339772,148.0661163330078,143.2139892578125,154.49559020996094
2024-01-30,149.6474973674354,135.39712524414062,150.70933532714844,149.1243133544922
2024-01-31,155.70527350675036,156.4705047607422,143.53932189941406,168.9395294189453
2024-02-01,155.03937775022752,144.47511291503906,144.83447265625,155.3753662109375
2024-02-02,,151.61056518554688,161.6733856201172,182.2372283935547
2024-02-03,,,164.38717651367188,151.98507690429688
2024-02-04,,,154.76206970214844,178.447998046875
2024-02-05,,,150.73666381835938,160.29635620117188
2024-02-06,,,,159.82781982421875
2024-02-07,,,,166.38470458984375
2024-02-08,,,,161.26248168945312
2024-02-09,,,,161.28652954101562
2024-02-10,,,,171.22958374023438
2024-02-11,,,,173.85641479492188
